8.70,1137.00
8.40,1032.00
8.20,987.00
8.30,1043.00
8.50,1150.00
8.80,1311.00
8.90,1344.00
8.90,1328.00
8.90,1383.00
8.70,1381.00
8.40,1269.00
7.90,996.00
7.40,742.00
7.10,634.00
6.90,562.00
6.70,473.00
6.50,425.00
6.70,437.00
6.70,414.00
6.40,362.00
6.00,321.00
5.90,308.00
6.20,362.00
6.60,455.00
6.80,504.00
6.80,511.00
7.00,539.00
7.20,578.00
7.60,645.00
8.40,843.00
8.90,1002.00
9.00,1062.00
9.10,1194.00
9.20,1330.00
9.30,1399.00
9.30,1463.00
9.40,1559.00
10.00,1698.00
10.40,1832.00
10.50,1872.00
10.40,1857.00
10.20,1825.00
10.30,1840.00
10.70,1931.00
11.10,2011.00
11.20,1989.00
11.00,1916.00
10.50,1812.00
10.00,1669.00
9.90,1599.00
9.80,1602.00
9.60,1560.00
9.00,1367.00
8.30,1129.00
7.80,935.00
7.40,801.00
7.30,764.00
7.10,732.00
6.90,673.00
6.90,639.00
6.80,581.00
6.70,533.00
6.90,596.00
7.10,692.00
7.40,784.00
7.50,796.00
7.20,695.00
7.10,607.00
7.20,617.00
7.30,617.00
7.20,587.00
7.40,639.00
7.40,644.00
7.50,672.00
7.70,753.00
7.60,768.00
7.60,793.00
7.70,786.00
7.40,636.00
7.00,477.00
6.50,397.00
6.10,380.00
6.10,401.00
6.20,385.00
6.50,404.00
6.60,417.00
6.60,403.00
6.80,471.00
7.10,583.00
7.20,642.00
7.20,658.00
7.20,666.00
6.90,640.00
6.70,594.00
6.80,613.00
7.10,711.00
7.10,744.00
6.90,646.00
6.50,499.00
6.30,420.00
6.30,405.00
6.30,379.00
6.10,383.00
6.30,431.00
6.40,471.00
6.20,425.00
5.90,349.00
5.80,339.00
5.80,331.00
5.70,311.00
5.40,287.00
5.50,299.00
5.60,295.00
5.50,277.00
5.40,269.00
5.30,251.00
5.40,252.00
5.30,227.00
5.10,192.00
4.90,172.00
4.90,176.00
4.90,186.00
5.20,237.00
5.40,274.00
5.20,250.00
4.90,196.00
4.80,167.00
4.70,162.00
4.70,179.00
5.00,235.00
5.20,250.00
5.20,245.00
5.10,240.00
5.20,245.00
5.30,238.00
5.00,185.00
4.70,145.00
4.90,182.00
4.50,154.00
4.10,101.00
4.20,122.00
4.00,97.00
4.30,130.00
4.30,147.00
3.90,107.00
4.00,99.00
4.00,93.00
4.10,109.00
4.30,118.00
4.30,129.00
4.00,100.00
3.60,79.00
4.30,164.00
5.00,221.00
4.50,159.00
4.20,116.00
4.40,127.00
4.20,109.00
4.00,95.00
4.30,121.00
4.60,143.00
4.10,97.00
3.30,33.00
3.60,68.00
4.20,112.00
4.00,107.00
3.50,70.00
3.80,81.00
4.70,165.00
4.40,140.00
3.90,83.00
3.70,68.00
3.50,50.00
3.10,27.00
3.30,4.00
4.00,51.00
4.40,146.00
4.60,193.00
4.70,188.00
4.70,155.00
4.20,105.00
3.00,45.00
2.20,6.00
3.70,13.00
4.30,42.00
2.90,30.00
2.70,2.00
2.60,0.00
2.40,0.00
2.80,0.00
4.20,79.00
5.50,235.00
5.20,242.00
4.50,159.00
4.40,150.00
4.80,177.00
4.80,171.00
4.30,126.00
3.80,88.00
3.40,54.00
3.50,66.00
4.20,113.00
4.40,113.00
4.00,88.00
3.70,66.00
3.60,48.00
4.00,67.00
4.30,91.00
4.30,104.00
4.40,111.00
4.10,87.00
3.70,62.00
3.80,70.00
4.20,97.00
4.60,125.00
5.10,168.00
5.80,266.00
6.70,407.00
7.10,528.00
7.40,641.00
7.90,808.00
8.40,965.00
8.80,1043.00
8.80,1066.00
8.70,1129.00
9.00,1250.00
9.20,1296.00
9.20,1221.00
8.90,1080.00
8.70,1090.00
9.20,1314.00
9.60,1495.00
9.70,1545.00
9.70,1570.00
10.00,1624.00
10.10,1616.00
10.00,1574.00
10.40,1628.00
10.60,1678.00
10.50,1637.00
10.10,1525.00
9.50,1389.00
9.20,1319.00
9.10,1260.00
8.80,1148.00
8.30,980.00
7.50,759.00
7.30,691.00
8.30,897.00
9.10,1095.00
9.50,1252.00
9.50,1290.00
8.80,1123.00
8.60,1076.00
8.30,945.00
7.70,784.00
7.40,706.00
6.70,535.00
6.20,399.00
5.90,312.00
6.30,404.00
6.90,580.00
6.90,603.00
6.90,557.00
6.70,499.00
6.10,397.00
6.30,449.00
7.30,682.00
7.60,795.00
7.80,837.00
8.10,904.00
7.90,882.00
8.00,940.00
8.60,1118.00
8.90,1187.00
8.60,1081.00
8.30,976.00
8.30,1090.00
8.50,1204.00
8.50,1150.00
8.90,1270.00
9.90,1565.00
10.50,1790.00
11.20,1931.00
11.50,1940.00
11.20,1881.00
11.20,1881.00
11.00,1807.00
10.50,1639.00
10.20,1532.00
9.40,1330.00
8.50,1087.00
8.20,977.00
8.30,928.00
8.20,882.00
8.00,825.00
7.80,733.00
7.30,586.00
6.80,481.00
6.50,487.00
6.80,547.00
7.00,580.00
7.20,634.00
7.40,710.00
7.50,724.00
7.40,675.00
7.30,638.00
7.40,655.00
7.40,667.00
7.20,649.00
7.00,622.00
7.00,611.00
7.10,602.00
7.30,590.00
7.40,607.00
7.30,597.00
7.10,526.00
6.80,464.00
6.20,384.00
5.50,286.00
5.00,243.00
4.90,241.00
5.00,239.00
5.40,250.00
5.60,283.00
5.80,309.00
5.80,302.00
5.70,280.00
5.60,287.00
5.60,318.00
5.60,358.00
5.90,423.00
6.60,524.00
7.10,635.00
7.20,700.00
7.10,675.00
6.90,617.00
6.90,602.00
7.30,687.00
8.00,858.00
8.60,984.00
8.90,1025.00
8.90,1050.00
8.90,1084.00
8.90,1091.00
9.00,1095.00
9.40,1156.00
9.70,1295.00
10.00,1417.00
9.70,1359.00
9.40,1296.00
9.50,1331.00
9.30,1258.00
8.80,1124.00
8.70,1059.00
8.70,1112.00
8.70,1195.00
9.10,1286.00
10.00,1503.00
10.60,1698.00
11.20,1804.00
11.50,1817.00
11.20,1741.00
10.90,1687.00
11.10,1759.00
11.70,1893.00
12.30,1976.00
12.50,2015.00
12.40,1991.00
12.00,1952.00
11.30,1896.00
10.80,1850.00
10.30,1760.00
9.90,1625.00
9.50,1548.00
9.40,1521.00
9.50,1564.00
9.60,1584.00
9.30,1465.00
8.70,1247.00
7.90,966.00
7.30,743.00
7.10,713.00
7.30,788.00
7.70,901.00
8.00,978.00
7.90,954.00
7.60,796.00
7.30,678.00
7.10,633.00
6.70,517.00
6.30,420.00
6.40,455.00
6.80,569.00
6.90,614.00
6.90,638.00
6.90,667.00
7.10,691.00
6.70,557.00
6.40,488.00
7.00,654.00
7.30,717.00
7.40,727.00
7.40,725.00
7.20,701.00
7.20,718.00
7.40,771.00
7.60,827.00
7.40,751.00
7.00,615.00
6.90,603.00
7.10,686.00
7.00,700.00
6.80,643.00
7.00,658.00
6.90,649.00
6.90,679.00
7.70,948.00
8.20,1182.00
8.30,1237.00
8.00,1120.00
7.90,1053.00
8.40,1218.00
8.90,1358.00
9.20,1467.00
8.70,1346.00
8.10,1084.00
8.10,1141.00
8.80,1405.00
10.20,1760.00
10.90,1853.00
10.60,1759.00
11.10,1960.00
11.50,2090.00
10.10,1663.00
9.80,1492.00
11.90,1917.00
13.40,2185.00
12.80,2191.00
10.90,1965.00
10.20,1816.00
10.70,1932.00
10.80,1986.00
10.20,1850.00
10.20,1817.00
11.70,2062.00
12.60,2199.00
12.40,2183.00
11.40,2077.00
10.80,1851.00
13.10,2001.00
14.40,2220.00
12.90,2174.00
11.90,2156.00
12.10,2155.00
12.60,2164.00
11.70,2110.00
11.10,2071.00
11.10,2050.00
10.60,1996.00
11.00,2041.00
10.70,1862.00
9.60,1601.00
9.90,1623.00
10.50,1772.00
10.30,1812.00
10.00,1781.00
9.70,1661.00
8.80,1367.00
8.30,1153.00
8.60,1264.00
9.30,1532.00
10.10,1783.00
10.40,1844.00
9.70,1610.00
9.50,1563.00
10.50,1847.00
10.80,1879.00
9.60,1552.00
9.30,1513.00
9.00,1462.00
8.60,1386.00
9.50,1699.00
10.50,1965.00
10.70,2008.00
10.60,1884.00
10.30,1763.00
10.20,1743.00
9.80,1577.00
9.00,1302.00
8.80,1309.00
9.20,1467.00
10.30,1745.00
11.60,2069.00
11.80,2110.00
11.90,2111.00
12.30,2178.00
12.60,2227.00
12.80,2245.00
12.40,2233.00
12.30,2221.00
12.70,2221.00
12.20,2112.00
11.30,1983.00
10.90,1940.00
11.10,1988.00
11.30,2054.00
11.00,2009.00
10.80,1962.00
10.60,1901.00
11.00,1941.00
11.10,2005.00
10.40,1911.00
10.90,1957.00
11.60,2086.00
11.70,2113.00
12.10,2127.00
12.10,2098.00
12.10,2103.00
12.00,2129.00
11.90,2141.00
11.40,2090.00
11.10,2033.00
11.00,1969.00
10.80,1933.00
11.10,2043.00
11.60,2128.00
11.50,2086.00
11.60,2100.00
12.70,2197.00
13.20,2229.00
13.30,2226.00
13.30,2203.00
12.70,2155.00
11.80,2074.00
10.80,1906.00
10.40,1794.00
11.30,1960.00
12.50,2122.00
13.00,2122.00
13.10,2123.00
13.00,2116.00
12.40,2050.00
10.70,1766.00
8.80,1354.00
8.20,1140.00
8.00,1085.00
8.10,1070.00
7.90,1030.00
7.40,866.00
7.00,710.00
6.70,583.00
6.70,532.00
7.00,598.00
7.00,617.00
6.80,557.00
6.90,627.00
7.10,762.00
7.00,729.00
6.80,637.00
6.90,604.00
6.70,543.00
6.60,520.00
7.10,623.00
7.50,776.00
7.70,885.00
7.80,915.00
7.50,821.00
7.00,636.00
6.70,532.00
6.60,497.00
6.50,492.00
6.80,558.00
7.20,680.00
7.60,836.00
8.50,1178.00
9.60,1559.00
10.90,1893.00
11.60,2023.00
10.70,1788.00
10.10,1636.00
10.30,1683.00
10.40,1728.00
10.30,1690.00
10.30,1670.00
10.40,1691.00
10.40,1703.00
10.90,1781.00
11.30,1893.00
11.60,1985.00
11.80,2057.00
12.50,2161.00
13.70,2242.00
14.60,2253.00
14.90,2253.00
15.00,2253.00
15.20,2253.00
15.30,2253.00
15.50,2253.00
15.50,2253.00
15.20,2253.00
14.50,2253.00
13.80,2253.00
13.50,2253.00
13.60,2252.00
13.40,2251.00
13.60,2252.00
13.60,2253.00
13.70,2253.00
14.00,2253.00
14.40,2253.00
14.60,2253.00
14.50,2253.00
14.40,2253.00
14.00,2253.00
13.60,2252.00
13.40,2252.00
13.60,2253.00
13.70,2252.00
13.70,2243.00
13.60,2194.00
13.20,2147.00
13.30,2141.00
13.40,2141.00
13.10,2140.00
12.80,2140.00
12.40,2137.00
12.40,2132.00
12.30,2097.00
11.80,2049.00
11.90,2084.00
12.40,2130.00
12.50,2130.00
12.40,2120.00
12.20,2109.00
12.70,2127.00
13.00,2141.00
12.90,2141.00
13.10,2141.00
13.70,2141.00
14.30,2141.00
13.90,2140.00
13.40,2140.00
13.50,2140.00
13.80,2141.00
14.10,2139.00
14.00,2137.00
14.00,2138.00
13.60,2118.00
12.30,2054.00
12.00,2045.00
12.20,2042.00
12.20,2059.00
12.50,2108.00
12.10,2067.00
11.80,2046.00
11.60,2041.00
11.30,2041.00
11.90,2091.00
12.80,2130.00
13.00,2138.00
12.70,2134.00
12.50,2119.00
12.50,2111.00
12.50,2111.00
11.70,1998.00
10.00,1670.00
9.00,1465.00
9.00,1446.00
9.50,1580.00
10.20,1845.00
10.10,1824.00
9.60,1652.00
9.00,1409.00
9.40,1452.00
10.70,1866.00
11.20,2018.00
11.40,1843.00
10.50,1538.00
8.90,1249.00
8.90,1328.00
9.30,1450.00
9.60,1495.00
9.40,1518.00
9.20,1472.00
9.30,1458.00
9.50,1454.00
9.40,1518.00
9.20,1571.00
9.70,1711.00
9.80,1714.00
9.40,1570.00
9.50,1545.00
9.50,1479.00
8.60,1130.00
8.10,1017.00
8.90,1377.00
10.10,1821.00
10.70,2038.00
11.20,2057.00
12.50,2138.00
13.70,2228.00
14.30,2252.00
14.90,2252.00
14.40,2236.00
13.90,2233.00
13.10,2141.00
10.70,1797.00
9.90,1691.00
10.30,1794.00
9.90,1672.00
9.30,1502.00
8.20,1104.00
7.80,944.00
8.60,1236.00
8.70,1256.00
7.70,906.00
7.70,623.00
11.70,1042.00
16.50,1768.00
18.40,2057.00
19.40,2114.00
20.80,2142.00
21.10,2142.00
21.20,2142.00
22.00,1914.00
21.60,909.00
19.80,66.00
18.80,0.00
19.10,0.00
19.60,0.00
19.00,0.00
19.10,0.00
20.10,0.00
20.40,0.00
20.00,0.00
20.10,0.00
20.80,0.00
21.40,0.00
21.30,0.00
21.00,0.00
22.00,0.00
23.30,0.00
22.10,0.00
20.20,0.00
20.00,0.00
19.90,0.00
19.30,0.00
18.90,0.00
18.50,0.00
18.20,0.00
18.50,0.00
18.60,0.00
18.80,0.00
18.70,0.00
18.80,0.00
19.00,0.00
17.70,13.00
18.40,727.00
18.80,1838.00
17.00,2241.00
16.30,2224.00
17.60,2079.00
18.10,1746.00
18.10,1013.00
18.40,1216.00
18.10,2049.00
18.70,2142.00
18.60,2011.00
18.40,2009.00
18.40,2066.00
17.70,1887.00
16.60,1933.00
15.70,2114.00
16.10,2138.00
16.70,2139.00
16.70,1937.00
16.30,1841.00
16.80,2039.00
18.00,2137.00
18.00,2140.00
17.80,2138.00
17.40,1926.00
16.80,1708.00
16.20,1923.00
15.20,2140.00
15.90,2041.00
15.90,2004.00
15.40,2076.00
15.60,2005.00
16.00,1942.00
16.50,2003.00
18.00,2093.00
19.60,2088.00
18.30,1968.00
16.30,1920.00
16.40,2041.00
16.80,2143.00
15.60,2132.00
14.70,2129.00
14.20,2135.00
13.40,2137.00
15.30,2139.00
17.70,2141.00
17.70,2142.00
18.10,2142.00
19.10,2143.00
19.40,2143.00
18.60,2141.00
17.80,2140.00
18.70,2140.00
19.00,2142.00
18.30,2142.00
16.90,2140.00
15.60,2088.00
16.20,1905.00
16.90,1792.00
16.50,1972.00
16.70,2137.00
17.30,2143.00
17.90,2144.00
17.80,2142.00
17.90,2143.00
19.00,2142.00
19.40,2140.00
18.50,2141.00
18.40,2141.00
19.10,2139.00
18.70,2141.00
18.30,2142.00
18.20,2141.00
17.70,2140.00
17.40,2141.00
17.10,2139.00
17.30,2137.00
17.60,2136.00
16.40,2136.00
15.20,2138.00
15.30,2138.00
15.70,2137.00
14.20,2128.00
12.40,2114.00
11.70,2070.00
11.50,2065.00
11.40,2056.00
10.50,1935.00
10.50,1954.00
12.70,2092.00
14.10,2136.00
13.30,2132.00
11.40,2020.00
9.80,1868.00
10.40,1893.00
12.30,2033.00
12.00,2041.00
11.70,2047.00
12.40,2096.00
12.00,2073.00
12.80,2095.00
12.90,1932.00
10.70,1676.00
9.80,1557.00
9.80,1656.00
10.40,1917.00
11.40,2043.00
10.80,1972.00
10.60,1933.00
10.70,1927.00
9.70,1694.00
9.70,1680.00
10.80,1770.00
11.40,1754.00
10.90,1855.00
10.10,1873.00
10.20,1928.00
10.30,1985.00
10.90,2023.00
12.60,2109.00
13.90,2138.00
13.90,2136.00
12.10,2053.00
11.70,2021.00
13.60,2103.00
14.80,2135.00
15.60,2136.00
15.70,2135.00
15.30,2136.00
15.90,2139.00
15.80,2138.00
14.90,2138.00
14.60,2136.00
14.10,2133.00
14.20,2134.00
16.00,2136.00
15.70,2132.00
13.70,2125.00
13.30,2122.00
13.90,2124.00
14.50,2132.00
13.80,2124.00
12.60,2103.00
12.40,2100.00
12.80,2118.00
13.00,2107.00
11.80,2047.00
11.30,2068.00
11.70,2114.00
10.90,2045.00
10.20,1877.00
10.60,1960.00
12.30,2179.00
13.90,2207.00
14.50,2206.00
14.80,2206.00
14.30,2201.00
12.80,2193.00
13.10,2194.00
13.50,2196.00
12.70,2200.00
12.30,2204.00
11.50,2140.00
11.20,2109.00
12.50,2173.00
14.30,2204.00
15.00,2207.00
13.70,2202.00
12.10,2170.00
11.20,2078.00
10.90,2041.00
10.80,2044.00
9.80,1817.00
9.80,1790.00
10.90,2036.00
12.10,2154.00
12.70,2195.00
12.90,2186.00
12.50,2123.00
10.90,2003.00
10.20,1947.00
10.10,1950.00
9.80,1904.00
10.70,2010.00
11.60,2158.00
11.50,2161.00
10.60,2110.00
10.10,2054.00
10.40,2039.00
9.90,1926.00
9.40,1843.00
9.20,1742.00
8.50,1511.00
8.00,1269.00
8.20,1306.00
8.10,1311.00
7.50,1129.00
7.60,1135.00
7.50,1010.00
7.30,895.00
8.00,1168.00
8.90,1599.00
9.40,1875.00
9.10,1770.00
8.50,1452.00
7.80,1119.00
7.20,918.00
7.50,1020.00
7.60,1015.00
7.80,1073.00
8.70,1448.00
9.20,1646.00
8.80,1526.00
9.00,1586.00
9.60,1863.00
9.30,1812.00
8.20,1357.00
8.00,1208.00
8.40,1339.00
8.00,1207.00
7.30,929.00
7.50,989.00
8.00,1253.00
7.80,1224.00
7.40,1049.00
7.40,1025.00
8.10,1265.00
8.70,1504.00
8.80,1571.00
9.30,1702.00
11.10,2032.00
11.10,1998.00
9.70,1770.00
9.50,1706.00
9.20,1582.00
8.50,1357.00
7.90,1204.00
8.00,1216.00
7.30,964.00
6.00,537.00
5.70,444.00
6.30,612.00
7.20,903.00
7.80,1213.00
7.50,1125.00
7.00,866.00
6.40,685.00
6.60,760.00
7.50,1038.00
7.10,879.00
6.40,625.00
6.80,786.00
7.20,937.00
8.00,1214.00
8.10,1278.00
7.40,998.00
7.10,853.00
6.60,689.00
6.60,668.00
6.90,752.00
6.70,724.00
6.90,806.00
6.60,758.00
5.60,429.00
5.40,337.00
5.60,380.00
5.90,432.00
6.30,534.00
7.00,793.00
7.60,1021.00
7.50,978.00
7.30,897.00
7.20,872.00
6.70,713.00
6.30,572.00
6.20,525.00
6.00,484.00
6.40,618.00
7.10,850.00
7.60,995.00
7.60,1031.00
7.40,938.00
7.40,898.00
7.50,914.00
7.20,809.00
6.80,683.00
6.60,646.00
6.60,666.00
6.40,597.00
6.50,567.00
6.30,529.00
5.50,354.00
5.00,251.00
4.60,206.00
4.30,160.00
4.20,142.00
4.50,170.00
5.00,212.00
4.80,196.00
4.40,160.00
4.80,204.00
5.20,246.00
5.00,247.00
4.70,219.00
4.60,200.00
5.00,279.00
5.50,363.00
5.70,396.00
5.80,380.00
6.00,411.00
6.10,450.00
6.00,447.00
6.50,569.00
7.00,760.00
7.10,886.00
7.30,947.00
7.40,977.00
7.60,1043.00
7.70,1056.00
6.70,766.00
5.60,435.00
5.80,451.00
6.30,534.00
6.80,706.00
7.40,942.00
8.10,1260.00
9.10,1593.00
8.80,1433.00
8.00,1128.00
7.40,871.00
6.90,672.00
7.20,812.00
7.20,878.00
7.00,827.00
7.40,964.00
7.80,1129.00
8.10,1256.00
8.10,1238.00
8.30,1301.00
8.40,1363.00
8.60,1413.00
8.80,1508.00
8.40,1415.00
8.40,1410.00
8.50,1456.00
8.30,1335.00
7.90,1169.00
8.00,1145.00
8.00,1175.00
8.10,1227.00
8.40,1335.00
8.40,1419.00
8.50,1510.00
8.80,1621.00
8.80,1615.00
8.60,1507.00
8.10,1317.00
8.10,1310.00
8.30,1432.00
8.20,1355.00
8.40,1350.00
8.90,1525.00
9.10,1672.00
9.70,1866.00
9.80,1921.00
9.30,1798.00
8.80,1643.00
8.40,1476.00
8.40,1489.00
8.50,1527.00
8.80,1582.00
9.40,1797.00
9.80,1940.00
9.70,1912.00
9.40,1867.00
9.60,1866.00
9.40,1766.00
8.80,1628.00
9.00,1669.00
9.70,1845.00
9.30,1750.00
8.60,1588.00
8.80,1718.00
9.30,1855.00
8.90,1655.00
8.50,1476.00
9.20,1698.00
9.20,1720.00
8.20,1425.00
8.00,1330.00
8.40,1469.00
8.50,1461.00
8.40,1399.00
8.30,1345.00
8.20,1288.00
8.70,1500.00
9.50,1807.00
9.60,1887.00
9.20,1748.00
8.30,1381.00
7.40,1016.00
7.70,1049.00
8.10,1187.00
7.80,1088.00
7.40,891.00
7.00,730.00
6.50,590.00
6.30,517.00
6.00,431.00
5.60,328.00
5.70,312.00
5.30,268.00
4.70,203.00
4.20,157.00
4.00,122.00
3.50,61.00
3.30,33.00
3.90,99.00
4.70,180.00
4.90,206.00
4.30,148.00
3.30,58.00
3.40,20.00
4.20,88.00
4.10,127.00
3.40,73.00
3.40,38.00
3.50,12.00
3.20,4.00
3.40,66.00
4.00,143.00
4.20,159.00
3.20,83.00
3.00,4.00
3.20,0.00
1.70,0.00
1.90,0.00
3.40,26.00
4.90,235.00
6.40,631.00
6.90,792.00
6.90,776.00
6.80,792.00
6.30,660.00
6.60,706.00
7.00,843.00
7.10,926.00
7.50,1065.00
7.80,1087.00
7.40,917.00
6.90,760.00
6.70,785.00
6.80,868.00
7.30,1035.00
7.30,1048.00
6.50,740.00
6.00,558.00
5.70,477.00
4.50,235.00
4.00,119.00
4.10,119.00
4.10,120.00
4.10,123.00
3.70,92.00
3.80,119.00
4.90,235.00
5.60,332.00
5.60,334.00
6.00,432.00
6.70,650.00
6.60,649.00
6.40,594.00
6.50,597.00
6.20,479.00
5.60,358.00
5.20,272.00
5.40,291.00
6.30,494.00
6.50,625.00
6.20,600.00
6.20,590.00
6.50,645.00
6.80,729.00
7.20,863.00
7.20,880.00
7.10,849.00
7.30,944.00
7.70,1028.00
8.00,1155.00
7.70,1100.00
7.10,871.00
6.50,669.00
6.70,733.00
7.10,920.00
7.60,1058.00
8.00,1234.00
7.70,1147.00
6.80,746.00
6.10,509.00
6.50,644.00
7.20,858.00
7.20,902.00
7.00,841.00
7.10,889.00
7.10,883.00
7.10,845.00
7.40,873.00
7.40,918.00
7.50,997.00
7.70,1065.00
7.20,884.00
6.60,682.00
6.80,737.00
6.60,717.00
7.40,999.00
8.60,1461.00
8.60,1522.00
8.40,1384.00
7.90,1171.00
7.40,988.00
6.80,728.00
5.70,410.00
4.80,231.00
3.90,123.00
4.00,142.00
5.00,253.00
5.40,310.00
5.00,258.00
4.30,135.00
3.60,61.00
3.40,69.00
4.40,171.00
4.60,193.00
4.10,151.00
4.30,188.00
4.70,220.00
4.40,178.00
3.70,98.00
3.40,67.00
2.30,37.00
1.50,0.00
2.20,0.00
3.10,4.00
3.60,36.00
3.30,48.00
3.00,32.00
2.60,16.00
2.30,0.00
2.70,0.00
2.90,0.00
2.50,0.00
2.10,0.00
1.60,0.00
1.90,0.00
2.90,0.00
2.90,0.00
2.20,0.00
1.90,0.00
1.60,0.00
1.50,0.00
1.90,0.00
1.80,0.00
2.10,0.00
3.00,1.00
3.20,9.00
3.00,28.00
3.20,31.00
3.30,32.00
3.50,53.00
3.60,62.00
3.30,50.00
2.60,18.00
2.70,0.00
3.30,7.00
3.40,34.00
2.60,29.00
1.80,1.00
1.50,0.00
1.30,0.00
1.70,0.00
2.60,0.00
3.30,3.00
2.90,9.00
2.40,5.00
2.40,0.00
2.40,0.00
2.30,0.00
2.20,0.00
2.30,0.00
2.80,0.00
3.20,0.00
3.10,7.00
2.70,7.00
2.70,7.00
2.90,7.00
2.80,0.00
2.60,0.00
2.30,0.00
1.70,0.00
1.70,0.00
2.30,0.00
2.40,0.00
2.30,0.00
2.00,0.00
1.70,0.00
1.90,0.00
2.00,0.00
2.10,0.00
2.30,0.00
2.50,0.00
2.50,0.00
2.40,0.00
2.30,0.00
2.30,0.00
2.00,0.00
1.60,0.00
1.40,0.00
1.50,0.00
1.50,0.00
1.40,0.00
1.80,0.00
2.40,0.00
2.20,0.00
2.20,0.00
2.10,0.00
2.00,0.00
2.70,0.00
3.00,0.00
2.80,0.00
2.50,0.00
2.50,0.00
2.80,0.00
3.00,0.00
2.90,0.00
3.00,0.00
3.20,2.00
3.00,8.00
2.90,16.00
3.00,29.00
3.20,39.00
3.20,41.00
3.20,38.00
2.90,20.00
2.60,3.00
2.50,2.00
2.60,7.00
3.10,42.00
3.80,104.00
4.20,140.00
4.40,159.00
4.70,183.00
4.90,208.00
5.10,230.00
5.30,253.00
5.10,241.00
4.60,184.00
4.00,119.00
3.60,80.00
3.70,93.00
3.80,106.00
3.90,115.00
4.40,148.00
4.60,160.00
4.50,147.00
4.50,148.00
4.40,139.00
4.10,106.00
3.90,79.00
3.90,85.00
4.10,101.00
4.30,117.00
4.40,117.00
3.90,71.00
3.50,34.00
3.50,36.00
3.30,30.00
3.00,18.00
3.10,18.00
2.80,9.00
2.50,0.00
2.40,0.00
2.20,0.00
2.20,0.00
2.30,0.00
1.90,0.00
1.50,0.00
1.40,0.00
1.00,0.00
0.50,0.00
0.30,0.00
0.40,0.00
0.80,0.00
1.10,0.00
1.20,0.00
1.30,0.00
1.70,0.00
2.00,0.00
1.80,0.00
1.20,0.00
0.90,0.00
1.00,0.00
1.30,0.00
1.40,0.00
1.20,0.00
1.00,0.00
1.20,0.00
1.70,0.00
2.10,0.00
1.80,0.00
1.10,0.00
1.00,0.00
1.60,0.00
2.00,0.00
2.20,0.00
2.40,0.00
2.30,0.00
2.00,0.00
1.80,0.00
1.70,0.00
2.00,0.00
2.30,0.00
2.40,0.00
2.50,0.00
2.60,0.00
2.60,0.00
2.20,0.00
1.90,0.00
2.00,0.00
2.10,0.00
1.90,0.00
1.80,0.00
2.00,0.00
2.00,0.00
1.90,0.00
1.70,0.00
1.40,0.00
1.40,0.00
1.60,0.00
1.60,0.00
1.50,0.00
1.20,0.00
0.90,0.00
1.00,0.00
1.10,0.00
1.10,0.00
1.10,0.00
0.70,0.00
0.40,0.00
0.20,0.00
0.70,0.00
1.40,0.00
1.60,0.00
1.80,0.00
1.90,0.00
2.10,0.00
2.50,0.00
3.20,0.00
3.40,1.00
2.90,12.00
2.70,27.00
3.00,48.00
3.40,75.00
3.60,92.00
3.70,103.00
3.50,88.00
3.10,57.00
2.90,39.00
2.70,26.00
2.60,24.00
2.90,42.00
3.10,58.00
3.40,68.00
3.60,90.00
3.70,119.00
3.90,145.00
4.40,189.00
4.80,248.00
5.00,279.00
5.10,288.00
5.30,321.00
5.50,340.00
4.80,246.00
4.20,156.00
4.20,152.00
4.20,154.00
4.10,152.00
4.10,145.00
4.40,187.00
4.90,261.00
4.90,284.00
4.80,267.00
4.60,212.00
4.40,157.00
4.20,107.00
4.00,103.00
4.50,171.00
4.50,170.00
4.40,155.00
4.20,135.00
3.70,80.00
3.50,60.00
3.70,61.00
3.40,53.00
3.50,68.00
3.80,93.00
4.20,138.00
4.60,190.00
4.40,163.00
3.70,97.00
3.40,66.00
3.50,65.00
3.40,50.00
3.10,39.00
3.00,37.00
3.70,84.00
3.90,87.00
3.40,31.00
3.50,51.00
3.70,74.00
3.50,62.00
3.70,83.00
3.80,98.00
3.30,62.00
2.60,17.00
2.50,0.00
3.30,9.00
4.00,59.00
3.90,95.00
3.30,63.00
2.60,18.00
2.10,0.00
1.60,0.00
0.90,0.00
0.50,0.00
0.30,0.00
0.40,0.00
0.50,0.00
0.70,0.00
0.60,0.00
0.80,0.00
1.20,0.00
1.40,0.00
1.60,0.00
1.50,0.00
1.20,0.00
0.90,0.00
0.90,0.00
0.90,0.00
0.90,0.00
0.90,0.00
1.20,0.00
1.40,0.00
1.30,0.00
1.00,0.00
0.80,0.00
0.80,0.00
0.70,0.00
0.60,0.00
0.50,0.00
0.50,0.00
0.70,0.00
0.80,0.00
0.80,0.00
0.70,0.00
0.50,0.00
0.20,0.00
0.10,0.00
0.20,0.00
0.30,0.00
0.30,0.00
0.10,0.00
0.10,0.00
0.20,0.00
0.40,0.00
0.60,0.00
0.70,0.00
0.40,0.00
0.20,0.00
0.70,0.00
1.50,0.00
2.10,0.00
2.40,0.00
2.00,0.00
1.40,0.00
0.90,0.00
0.60,0.00
1.00,0.00
1.50,0.00
1.80,0.00
2.20,0.00
2.50,0.00
2.40,0.00
2.10,0.00
2.20,0.00
2.20,0.00
1.90,0.00
1.80,0.00
1.70,0.00
1.40,0.00
1.10,0.00
1.20,0.00
